date,manufacturer,segment,brand,acv,price,sales_units
2024-02-09,GlaxoSniffKline,Kids,White Star,0.875351954626268,10.637074491511889,2247
2024-02-09,GlaxoSniffKline,Kids,Ninions,0.9796830503284503,16.194470708156818,2060
2024-02-09,Precter & Jangle,Kids,Cwest HyperMan,0.02474683155118409,16.597357598006877,0
2024-02-09,Precter & Jangle,Kids,Cwest Happy baby,0.3235588273376035,17.4481843405561,20
2024-02-09,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-02-09,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.8869332134360848,10.211607996680023,561
2024-02-16,GlaxoSniffKline,Adult,Parobontax,0.7255767229130254,10.81649357432267,3569
2024-02-16,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.9415456537732924,11.39116546459271,143
2024-02-16,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,12.003944259951156,0
2024-02-16,Precter & Jangle,Adult,Cwest Gum Detoxo,0.9425233373936802,14.884239395041575,3821
2024-02-16,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9066267382593247,18.685282602835496,0
2024-02-16,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.9639667189680743,11.00348863393204,1783
2024-02-16,GlaxoSniffKline,Kids,White Star,0.8643972120216338,10.637074491511889,2292
2024-02-16,GlaxoSniffKline,Kids,Ninions,0.919908834128456,16.194470708156818,1842
2024-02-16,Precter & Jangle,Kids,Cwest HyperMan,0.017946002529847738,16.597357598006877,0
2024-02-16,Precter & Jangle,Kids,Cwest Happy baby,0.48108889262599297,17.4481843405561,86
2024-02-16,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-02-16,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.81365116482207,10.211607996680023,447
2024-02-23,GlaxoSniffKline,Adult,Parobontax,0.60804604283188,10.81649357432267,2980
2024-02-23,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.8331910996206046,11.39116546459271,141
2024-02-23,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-02-23,Precter & Jangle,Adult,Cwest Gum Detoxo,0.8625412875590294,12.651603485785335,4315
2024-02-23,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9459451704649976,18.685282602835496,4
2024-02-23,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.8301796279753162,11.00348863393204,1592
2024-02-23,GlaxoSniffKline,Kids,White Star,0.8718542790762335,10.637074491511889,2411
2024-02-23,GlaxoSniffKline,Kids,Ninions,0.9396869646691329,17.813917778972506,1677
2024-02-23,Precter & Jangle,Kids,Cwest HyperMan,0.010276695448060678,16.597357598006877,0
2024-02-23,Precter & Jangle,Kids,Cwest Happy baby,0.6172944787522919,17.4481843405561,165
2024-02-23,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-02-23,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.9921362062777418,10.211607996680023,783
2024-03-01,GlaxoSniffKline,Adult,Parobontax,0.43822918261947796,10.81649357432267,2013
2024-03-01,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.854843575109382,11.39116546459271,155
2024-03-01,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-03-01,Precter & Jangle,Adult,Cwest Gum Detoxo,0.906023219287104,14.884239395041575,4447
2024-03-01,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9850168808411727,18.685282602835496,0
2024-03-01,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.9333309559658028,12.103837497325243,1790
2024-03-01,GlaxoSniffKline,Kids,White Star,0.9849858145251698,10.637074491511889,3255
2024-03-01,GlaxoSniffKline,Kids,Ninions,0.9175408016229952,16.194470708156818,1691
2024-03-01,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-03-01,Precter & Jangle,Kids,Cwest Happy baby,0.5901859663935634,17.4481843405561,132
2024-03-01,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-03-01,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.9144603376614614,10.211607996680023,670
2024-03-08,GlaxoSniffKline,Adult,Parobontax,0.3578687795928239,10.81649357432267,1565
2024-03-08,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.8570995673869422,11.39116546459271,177
2024-03-08,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,14.671487428829192,0
2024-03-08,Precter & Jangle,Adult,Cwest Gum Detoxo,0.9880830080045085,14.884239395041575,4979
2024-03-08,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9581255240084565,18.685282602835496,3
2024-03-08,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.8176780534047361,11.00348863393204,1770
2024-03-08,GlaxoSniffKline,Kids,White Star,0.9882864646576465,10.637074491511889,3291
2024-03-08,GlaxoSniffKline,Kids,Ninions,0.9350694130646611,16.194470708156818,1732
2024-03-08,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-03-08,Precter & Jangle,Kids,Cwest Happy baby,0.7476068138741311,17.4481843405561,248
2024-03-08,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-03-08,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.8073040831561917,10.211607996680023,472
2024-03-15,GlaxoSniffKline,Adult,Parobontax,0.21741052581032402,11.898142931754936,732
2024-03-15,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.8822590924499051,11.39116546459271,235
2024-03-15,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-03-15,Precter & Jangle,Adult,Cwest Gum Detoxo,0.9849111845056401,14.884239395041575,5446
2024-03-15,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9732680154655249,18.685282602835496,0
2024-03-15,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.9306153535451103,11.00348863393204,2350
2024-03-15,GlaxoSniffKline,Kids,White Star,0.8118808461328656,10.637074491511889,2403
2024-03-15,GlaxoSniffKline,Kids,Ninions,0.8872935339425734,16.194470708156818,2183
2024-03-15,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-03-15,Precter & Jangle,Kids,Cwest Happy baby,0.7395447011485895,17.4481843405561,320
2024-03-15,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-03-15,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.8392728809182552,10.211607996680023,653
2024-03-22,GlaxoSniffKline,Adult,Parobontax,0.17932637689488848,10.81649357432267,632
2024-03-22,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.9808802603203483,11.39116546459271,304
2024-03-22,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-03-22,Precter & Jangle,Adult,Cwest Gum Detoxo,0.85012202325379,14.884239395041575,4941
2024-03-22,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9121298263426886,18.685282602835496,0
2024-03-22,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.8869517823673888,11.00348863393204,2331
2024-03-22,GlaxoSniffKline,Kids,White Star,0.9168538341221266,10.637074491511889,3038
2024-03-22,GlaxoSniffKline,Kids,Ninions,0.8996311097329964,16.194470708156818,1898
2024-03-22,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-03-22,Precter & Jangle,Kids,Cwest Happy baby,0.870031964495452,17.4481843405561,406
2024-03-22,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-03-22,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.9883697579623265,10.211607996680023,857
2024-03-29,GlaxoSniffKline,Adult,Parobontax,0.10816880463565987,10.81649357432267,323
2024-03-29,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.9621851488370784,11.39116546459271,357
2024-03-29,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-03-29,Precter & Jangle,Adult,Cwest Gum Detoxo,0.8511985949794432,14.884239395041575,5137
2024-03-29,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9517823699866639,18.685282602835496,2
2024-03-29,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.9005857419519117,11.00348863393204,2548
2024-03-29,GlaxoSniffKline,Kids,White Star,0.8396171948391316,10.637074491511889,2897
2024-03-29,GlaxoSniffKline,Kids,Ninions,0.8214034778426408,16.194470708156818,1860
2024-03-29,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-03-29,Precter & Jangle,Kids,Cwest Happy baby,0.762891319308433,17.4481843405561,361
2024-03-29,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-03-29,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.9917416351829957,10.211607996680023,1007
2024-04-05,GlaxoSniffKline,Adult,Parobontax,0.07313134855797368,10.81649357432267,153
2024-04-05,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.9641245085109948,11.39116546459271,380
2024-04-05,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-04-05,Precter & Jangle,Adult,Cwest Gum Detoxo,0.8505340203511514,14.884239395041575,4820
2024-04-05,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9911765034035221,18.685282602835496,2
2024-04-05,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.9496358969722167,11.00348863393204,2563
2024-04-05,GlaxoSniffKline,Kids,White Star,0.9304098317585361,10.637074491511889,3090
2024-04-05,GlaxoSniffKline,Kids,Ninions,0.999292492487472,16.194470708156818,2435
2024-04-05,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-04-05,Precter & Jangle,Kids,Cwest Happy baby,0.9203442156590833,17.4481843405561,466
2024-04-05,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-04-05,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.9023629042159912,10.211607996680023,667
2024-04-12,GlaxoSniffKline,Adult,Parobontax,0.040558021103678364,10.81649357432267,43
2024-04-12,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.9261156808563858,11.39116546459271,394
2024-04-12,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-04-12,Precter & Jangle,Adult,Cwest Gum Detoxo,0.9250996616012567,14.884239395041575,5585
2024-04-12,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.8879299018969409,18.685282602835496,0
2024-04-12,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.8620128620440477,11.00348863393204,2253
2024-04-12,GlaxoSniffKline,Kids,White Star,0.9948119273538074,10.637074491511889,3808
2024-04-12,GlaxoSniffKline,Kids,Ninions,0.8337612334228782,16.194470708156818,1489
2024-04-12,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-04-12,Precter & Jangle,Kids,Cwest Happy baby,0.8911534207813192,17.4481843405561,463
2024-04-12,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-04-12,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.8724785039580525,10.211607996680023,626
2024-04-19,GlaxoSniffKline,Adult,Parobontax,0.025654790201682032,10.81649357432267,32
2024-04-19,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.8015827641305873,10.821607191363075,358
2024-04-19,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-04-19,Precter & Jangle,Adult,Cwest Gum Detoxo,0.8388907003138248,14.884239395041575,5111
2024-04-19,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9402063506155334,18.685282602835496,1
2024-04-19,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.9391476870644284,11.00348863393204,2721
2024-04-19,GlaxoSniffKline,Kids,White Star,0.8286745825290956,10.637074491511889,2522
2024-04-19,GlaxoSniffKline,Kids,Ninions,0.9634995422650667,16.194470708156818,2794
2024-04-19,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-04-19,Precter & Jangle,Kids,Cwest Happy baby,0.9170745812713978,17.4481843405561,506
2024-04-19,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-04-19,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.8876414396778494,10.211607996680023,701
2024-04-26,GlaxoSniffKline,Adult,Parobontax,0.01564096545054032,10.81649357432267,8
2024-04-26,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.857187694513998,10.821607191363075,387
2024-04-26,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-04-26,Precter & Jangle,Adult,Cwest Gum Detoxo,0.941053051647465,14.884239395041575,5550
2024-04-26,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.9905910998515319,18.685282602835496,1
2024-04-26,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.9827869023227389,11.00348863393204,2702
2024-04-26,GlaxoSniffKline,Kids,White Star,0.8772289576636769,10.637074491511889,2807
2024-04-26,GlaxoSniffKline,Kids,Ninions,0.9269014203144426,16.194470708156818,2271
2024-04-26,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-04-26,Precter & Jangle,Kids,Cwest Happy baby,0.8904547958917718,17.4481843405561,478
2024-04-26,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-04-26,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.8670125026132603,10.211607996680023,627
2024-05-03,GlaxoSniffKline,Adult,Parobontax,0.010926381872645876,10.81649357432267,6
2024-05-03,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.9003350885062914,11.39116546459271,401
2024-05-03,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-05-03,Precter & Jangle,Adult,Cwest Gum Detoxo,0.8639471105812475,14.884239395041575,5155
2024-05-03,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.8482750643217689,18.685282602835496,0
2024-05-03,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.9473184829445362,11.00348863393204,2679
2024-05-03,GlaxoSniffKline,Kids,White Star,0.8683081627054743,10.637074491511889,2692
2024-05-03,GlaxoSniffKline,Kids,Ninions,0.9503578960083502,15.384747172748977,2741
2024-05-03,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-05-03,Precter & Jangle,Kids,Cwest Happy baby,0.9310894489522421,17.4481843405561,521
2024-05-03,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-05-03,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.8999399305512872,10.211607996680023,720
2024-05-10,GlaxoSniffKline,Adult,Parobontax,0.0,10.81649357432267,0
2024-05-10,GlaxoSniffKline,Adult,Sensofyne Quick Relief,0.9796745878082083,11.39116546459271,390
2024-05-10,Precter & Jangle,Adult,Cwest Pro-Heels,0.0,13.33771584439017,0
2024-05-10,Precter & Jangle,Adult,Cwest Gum Detoxo,0.9675643317275683,14.884239395041575,5792
2024-05-10,Smolgate-Jalmolive,Adult,Smolgate Optic Wite,0.8144120455277434,18.685282602835496,0
2024-05-10,Smolgate-Jalmolive,Adult,Smolgate Sensotouch,0.919882190284059,11.00348863393204,2415
2024-05-10,GlaxoSniffKline,Kids,White Star,0.9419269386501006,10.637074491511889,3285
2024-05-10,GlaxoSniffKline,Kids,Ninions,0.9059534545689476,16.194470708156818,1851
2024-05-10,Precter & Jangle,Kids,Cwest HyperMan,0.0,16.597357598006877,0
2024-05-10,Precter & Jangle,Kids,Cwest Happy baby,0.9643706672573454,17.4481843405561,518
2024-05-10,Smolgate-Jalmolive,Kids,Smolgate Total,0.0,15.780460959552888,0
2024-05-10,Smolgate-Jalmolive,Kids,Smolgate Baby Wish,0.924375014357545,10.211607996680023,749
