,ds,sales,google,meta,meta_untreat,pinterest,year,month,dayofyear,trend,cs,cc,seasonality,meta_adstock,meta_treatment_adstock,google_adstock,meta_treatment_adstock_saturated,meta_adstock_saturated,google_adstock_saturated,intercept,epsilon,venezuela,estonia
166,2021-12-19,3,0.7811285714285715,0.8533999999999999,0.8533999999999999,0,2021,12,353,1.3966308198458672,0.416658490183789,0.9090630905265956,1.988582371065577,1.1849933792880374,1.1849933792880374,0.8297094514446799,0.8843250062152647,0.8843250062152647,1.1445906518253322,1.0,0.0044075630785138644,5.424245226497766,5.424245226497766
167,2021-12-20,2,0.7792000000000001,0.8610857142857142,0.8610857142857142,0,2021,12,354,1.3991422251772287,0.38516362647982577,0.9228482978458102,1.962017886488454,1.1875466691891696,1.1875466691891696,0.8285852056940128,0.8856168160682022,0.8856168160682022,1.1436732208394036,1.0,-0.028676652535562144,5.3807645527935,5.3807645527935
168,2021-12-21,4,0.7798678571428572,0.8604,0.8604,0,2021,12,355,1.4016457684195145,0.3532135153996609,0.935542736885394,1.9331343784275823,1.188980157842014,1.188980157842014,0.8291965052502248,0.8863412905907986,0.8863412905907986,1.1441721926355917,1.0,-0.1914646751541317,5.207261765705564,5.207261765705564
169,2021-12-22,4,0.8104392857142858,0.9156571428571428,0.9156571428571428,0,2021,12,356,1.404141506763723,0.3208459206448357,0.9471314033467414,1.9019659859873657,1.2447083499282643,1.2447083499282643,0.8597987848556882,0.9140759820102676,0.9140759820102676,1.1687727050312802,1.0,0.08481530321795569,5.522788490016909,5.522788490016909
170,2021-12-23,4,0.8070785714285715,0.9953714285714286,0.9953714285714286,0,2021,12,357,1.4066294967498063,0.28809909936523936,0.9576005999084054,1.8685495489104673,1.3406513253558905,1.3406513253558905,0.8582415720214297,0.959939039607316,0.959939039607316,1.1675385602574853,1.0,0.10049800855983144,5.568879879629673,5.568879879629673
171,2021-12-24,6,0.822075,1.0742142857142858,1.0742142857142858,0,2021,12,358,1.4091097942767354,0.25501175694071004,0.9669379524157753,1.832924564034728,1.4478323548874972,1.4478323548874972,0.8731745472835912,1.0085380071956171,1.0085380071956171,1.179297100476903,1.0,-0.01367717199624776,5.499730011970372,5.499730011970372
172,2021-12-25,6,0.8130464285714286,1.1217285714285714,1.1217285714285714,0,2021,12,359,1.4115824546123692,0.2216230012329255,0.9751324245068004,1.795133138609589,1.5255701113369176,1.5255701113369176,0.8650144359532654,1.0421673676385756,1.0421673676385756,1.1728927306753016,1.0,0.08882611742143103,5.613035239652472,5.613035239652472
173,2021-12-26,6,0.7904607142857144,1.1667714285714286,1.1667714285714286,0,2021,12,360,1.414047532403131,0.18797229636150606,0.9821743306565195,1.7552199405270383,1.591525046815746,1.591525046815746,0.8419629351255352,1.0696974425586103,1.0696974425586103,1.1545244910170542,1.0,-0.06726131668218698,5.448618119560128,5.448618119560128
174,2021-12-27,5,0.7751964285714286,1.2109857142857143,1.2109857142857143,0,2021,12,361,1.4165050816834985,0.15409941605908986,0.9880553476249433,1.71323214552605,1.6531788398862244,1.6531788398862244,0.8253287036463177,1.094641474628061,1.094641474628061,1.1410100326180161,1.0,-0.12344122972908067,5.38533143196352,5.38533143196352
175,2021-12-28,7,0.7626928571428572,1.2525714285714287,1.2525714285714287,0,2021,12,362,1.41895515588531,0.12004439666042076,0.9927685242947802,1.6692193814328014,1.7117433443130745,1.7117433443130745,0.8118267588650542,1.1176593187277188,1.1176593187277188,1.1298760764592373,1.0,0.030599666454498006,5.531699908243165,5.531699908243165
176,2021-12-29,9,0.7299821428571428,1.2593285714285716,1.2593285714285716,0,2021,12,363,1.4213978078468923,0.085847489781079,0.9963082898873659,1.6232336695026675,1.7346318508198721,1.7346318508198721,0.7783124755163356,1.1264822439832822,1.1264822439832822,1.1015827673416219,1.0,0.0017682318395910298,5.462847885762721,5.462847885762721
177,2021-12-30,6,0.7325749999999999,1.2605285714285712,1.2605285714285712,0,2021,12,364,1.4238330898220153,0.05154911474174184,0.998670460547093,1.5753293629332523,1.7414661823472921,1.7414661823472921,0.7789237689988969,1.129098239987553,1.129098239987553,1.1021074117979968,1.0,0.05382792256673002,5.496531345640921,5.496531345640921
178,2021-12-31,10,0.7073571428571428,1.2517142857142858,1.2517142857142858,0,2021,12,365,1.4262610534886746,0.0171898107942232,0.999852244286554,1.5255630826211655,1.7335974857083192,1.7335974857083192,0.7537147300984983,1.126085581303261,1.126085581303261,1.080199279743055,1.0,-0.0803856474788377,5.3149418083667355,5.3149418083667355
179,2022-01-01,6,0.6971357142857143,1.25,1.25,0,2022,1,1,1.4286817499577094,-0.0343745418029307,0.9994090208097176,1.4475517185101803,1.7293900237449225,1.7293900237449225,0.742019452797534,1.12447008637134,1.12447008637134,1.0698422535573344,1.0,-0.10171860348844833,5.245051345653025,5.245051345653025
180,2022-01-02,16,0.7001964285714285,1.2510857142857144,1.2510857142857144,0,2022,1,2,1.4310952297812558,-0.06870845432809936,0.9976367817516771,1.3933924911353666,1.7291983640769621,1.7291983640769621,0.7443672238920989,1.1243964202775119,1.1243964202775119,1.071931372472847,1.0,0.09487587446972562,5.418995142569024,5.418995142569024
181,2022-01-03,9,0.6891892857142857,1.2438285714285713,1.2438285714285713,0,2022,1,3,1.4335015429610416,-0.10296115631985926,0.9946853775386856,1.3375863318282395,1.7221111163405955,1.7221111163405955,0.7334953840883081,1.1216676774819874,1.1216676774819874,1.0622146255682297,1.0,0.18820478695577403,5.4743817988811525,5.4743817988811525
182,2022-01-04,3,0.6905464285714285,1.2400714285714287,1.2400714285714287,0,2022,1,4,1.4359007389565273,-0.13709216251003428,0.990558296607687,1.2801992011464791,1.7163098030397286,1.7163098030397286,0.7342177038781855,1.119427219260904,1.119427219260904,1.0628635891073364,1.0,-0.05523446096678861,5.203056686931219,5.203056686931219
183,2022-01-05,5,0.6732857142857143,1.24,1.24,0,2022,1,5,1.4382928666928936,-0.1710611314698208,0.985260416996575,1.2212989282901312,1.7144951939526953,1.7144951939526953,0.7169885011773636,1.1187251536400336,1.1187251536400336,1.047250832263012,1.0,0.016427465689932762,5.231345782430937,5.231345782430937
184,2022-01-06,8,0.6660571428571428,1.2410142857142858,1.2410142857142858,0,2022,1,6,1.4406779745688794,-0.20482791329167768,0.978798000578555,1.1609551309303159,1.7151593391691327,1.7151593391691327,0.7087492965225463,1.118982179127976,1.118982179127976,1.0396850093821048,1.0,0.006681364715603222,5.186504093259721,5.186504093259721
185,2022-01-07,7,0.6529964285714287,1.261842857142857,1.261842857142857,0,2022,1,7,1.4430561104644783,-0.23835259704484588,0.9711786856608712,1.0992391329240379,1.7362806462991205,1.7362806462991205,0.6951869123205511,1.1271141305271866,1.1271141305271866,1.0270877990151026,1.0,-0.04978030479720822,5.097097301671578,5.097097301671578
186,2022-01-08,9,0.6511142857142858,1.284357142857143,1.284357142857143,0,2022,1,8,1.4454273217484905,-0.2715955579484075,0.9624114779566447,1.0362238800123558,1.7650236375945385,1.7650236375945385,0.6925037351730523,1.1380511377710723,1.1380511377710723,1.0245741778191213,1.0,-0.11583741258814986,5.0103271647567125,5.0103271647567125
187,2022-01-09,8,0.6508642857142857,1.3125285714285713,1.3125285714285713,0,2022,1,9,1.4477916552859345,-0.3045175042061279,0.9525067399404956,0.9719838536015516,1.801656203363786,1.801656203363786,0.6920854291660864,1.15177836745207,1.15177836745207,1.0241816631499143,1.0,0.035104464349875256,5.14484807703857,5.14484807703857
188,2022-01-10,1,0.6573428571428571,1.3557285714285714,1.3557285714285714,0,2022,1,10,1.450149157445328,-0.33707952344772313,0.9414761786005293,0.9065949827292092,1.8551326084535742,1.8551326084535742,0.6985409968896078,1.171402832452171,1.171402832452171,1.0302199396775154,1.0,0.055498311308366126,5.160567732247985,5.160567732247985
189,2022-01-11,8,0.6547964285714285,1.385614285714286,1.385614285714286,0,2022,1,11,1.4524998741058308,-0.36924312872166254,0.9293328316011642,0.8401345543192524,1.9002203677634308,1.9002203677634308,0.6963750366069159,1.1875782516786848,1.1875782516786848,1.0281985708840213,1.0,-0.015818432621327785,5.0725255412068355,5.0725255412068355
190,2022-01-12,9,0.6667678571428571,1.408742857142857,1.408742857142857,0,2022,1,12,1.4548438506642625,-0.4009703039851435,0.916091051873154,0.7726811218320156,1.935942525844524,1.935942525844524,0.7082249873025255,1.200160262459414,1.200160262459414,1.0392013403253306,1.0,0.21252186607210058,5.293067880437116,5.293067880437116
191,2022-01-13,10,0.6628821428571429,1.433,1.433,0,2022,1,13,1.4571811320419896,-0.4322235490374716,0.9017664906490218,0.7043144124173253,1.9696351924890163,1.9696351924890163,0.7050331518833535,1.2118431473886122,1.2118431473886122,1.0362511661919176,1.0,-0.007283215221554959,5.050149436609628,5.050149436609628
192,2022-01-14,12,0.7052392857142857,1.4469428571428569,1.4469428571428569,0,2022,1,14,1.4595117626916894,-0.46296592384373736,0.8863760789639547,0.635115232680326,1.9927544027464008,1.9927544027464008,0.7472140998912977,1.21975833003528,1.21975833003528,1.0744578522785089,1.0,0.16338278868437417,5.234668350030015,5.234668350030015
193,2022-01-15,9,0.6992607142857142,1.45,1.45,0,2022,1,15,1.4618357866039964,-0.4931610921964001,0.8699380076440238,0.5651653731714357,2.0020462947419206,2.0020462947419206,0.7437131414375527,1.2229166361462065,1.2229166361462065,1.0713498569470112,1.0,0.08913165283325601,5.127816619116187,5.127816619116187
194,2022-01-16,7,0.6995464285714286,1.4498142857142857,1.4498142857142857,0,2022,1,16,1.464153247314023,-0.5227733646631728,0.8524717058053864,0.49454751171332045,2.0039830099564657,2.0039830099564657,0.7438330635204481,1.2235732828471635,1.2235732828471635,1.071456503618293,1.0,-0.04926139289085241,4.957195396745288,4.957195396745288
195,2022-01-17,0,0.7110285714285715,1.4402142857142857,1.4402142857142857,0,2022,1,17,1.4664641879077696,-0.5517677407704459,0.8339978178898779,0.42334511567914807,1.994596037287105,1.994596037287105,0.7553057345809502,1.2203853376443408,1.2203853376443408,1.0815986571429477,1.0,0.006218454814562936,4.986339195349196,4.986339195349196
196,2022-01-18,8,0.7027285714285715,1.4429142857142856,1.4429142857142856,0,2022,1,18,1.4687686510284168,-0.5801099503723901,0.8145381792641417,0.35164234333762745,1.994449874015243,1.994449874015243,0.7476832544981815,1.2203355932951978,1.2203355932951978,1.0748734979160148,1.0,0.006898426080862819,4.946697339989306,4.946697339989306
197,2022-01-19,4,0.681807142857143,1.4465142857142859,1.4465142857142859,0,2022,1,19,1.471066678882511,-0.6077664941568425,0.7941157904111344,0.27952394438143796,1.9980049272190183,1.9980049272190183,0.7263234908114493,1.2215445822664748,1.2215445822664748,1.0557446783849243,1.0,0.026250865246344474,4.914368776970973,4.914368776970973
198,2022-01-20,2,0.682075,1.454142857142857,1.454142857142857,0,2022,1,20,1.4733583132460368,-0.6347046832400998,0.7727547897445117,0.20707515975661794,2.006931200459397,2.006931200459397,0.7253226284803879,1.2245717886043563,1.2245717886043563,1.054837942328674,1.0,-0.08541418336453493,4.770891440692841,4.770891440692841
199,2022-01-21,3,0.6819892857142857,1.4534714285714287,1.4534714285714287,0,2022,1,21,1.4756435954703844,-0.6608926778038178,0.750480425078029,0.1343816209113169,2.008823849827392,2.008823849827392,0.7251606576435355,1.2252121109669896,1.2252121109669896,1.0546911154351353,1.0,0.007475890953468439,4.830213523281636,4.830213523281636
200,2022-01-22,11,0.6816714285714286,1.4499999999999997,1.4499999999999997,0,2022,1,22,1.4779225664882123,-0.6862995247283515,0.7273190237836755,0.061529248582985974,2.0058226765501366,2.0058226765501366,0.7248389304843139,1.2241965022769572,1.2241965022769572,1.0543993958213524,1.0,0.04283956928739991,4.830122658165415,4.830122658165415
201,2022-01-23,5,0.6784535714285713,1.4504857142857142,1.4504857142857142,0,2022,1,23,1.48019526681921,-0.7108951941780551,0.7032979616738166,-0.01139584875635774,2.0052262701492416,2.0052262701492416,0.7216019754749147,1.2239945148698919,1.2239945148698919,1.0514589166314776,1.0,-0.04934647012423843,4.700604303818162,4.700604303818162
202,2022-01-24,6,0.6611321428571427,1.4528142857142856,1.4528142857142856,0,2022,1,24,1.4824617365757562,-0.7346506150952967,0.6784456306441233,-0.08430747667676008,2.0073939616117493,2.0073939616117493,0.7040896267257527,1.2247283999241008,1.2247283999241008,1.035377183490143,1.0,0.2081828467285027,4.908596428380123,4.908596428380123
203,2022-01-25,1,0.6665464285714285,1.4547714285714286,1.4547714285714286,0,2022,1,25,1.484722015468483,-0.7575377095612393,0.6527914051155326,-0.15711945666856014,2.0100800661429936,2.0100800661429936,0.7084695780884601,1.2256368181553197,1.2256368181553197,1.0394270055038524,1.0,0.06937095082376131,4.740597061617136,4.740597061617136
204,2022-01-26,2,0.6752535714285715,1.449642857142857,1.449642857142857,0,2022,1,26,1.4869761428117427,-0.7795294259827723,0.6263656073149048,-0.22974572800180132,2.005732380514172,2.005732380514172,0.7174194095402048,1.2241659247823637,1.2241659247823637,1.0476447337071002,1.0,0.06980108316206228,4.713715020462368,4.713715020462368
205,2022-01-27,5,0.6792142857142858,1.446114285714286,1.446114285714286,0,2022,1,27,1.4892241575289815,-0.8005997710663679,0.5991994714354139,-0.3021004494464311,2.000863428496918,2.000863428496918,0.7219167651144323,1.2225153052920037,1.2225153052920037,1.051745309167984,1.0,-0.2705956355829558,4.341838911682798,4.341838911682798
206,2022-01-28,7,0.6805285714285715,1.4515714285714285,1.4515714285714285,0,2022,1,28,1.4914660981580194,-0.8207238405410735,0.5713251067190296,-0.3740981007330659,2.00483120896342,2.00483120896342,0.7235026271466725,1.2238606884269998,1.2238606884269998,1.0531866852793277,1.0,-0.15065504687317155,4.430809374624642,4.430809374624642
207,2022-01-29,17,0.7006214285714286,1.45,1.45,0,2022,1,29,1.4937020028562422,-0.8398778485943222,0.5427754595047318,-0.4456535836343856,2.004559377568689,2.004559377568689,0.7436903147173022,1.2237685922766672,1.2237685922766672,1.0713295556608813,1.0,0.06300494325532374,4.628978302231922,4.628978302231922
208,2022-01-30,10,0.7130928571428571,1.4516428571428572,1.4516428571428572,0,2022,1,30,1.4959319094057038,-0.8580391559857742,0.5135842742873076,-0.5166823225477,2.0062169937380276,2.0062169937380276,0.757350932567214,1.2243300179388381,1.2243300179388381,1.0833941813422767,1.0,0.05410554940121052,4.599420496814179,4.599420496814179
209,2022-01-31,19,0.7282571428571428,1.4510142857142856,1.4510142857142856,0,2022,1,31,1.4981558552181427,-0.8751862968059559,0.4837860538327631,-0.5871003644597893,2.0059350652350734,2.0059350652350734,0.7733381349187692,1.224234559427382,1.224234559427382,1.0973014403644963,1.0,0.1949486708339538,4.72109034361408,4.72109034361408
210,2022-02-01,4,0.7293214285714286,1.4449,1.4449,0,2022,2,32,1.5003738773399151,-0.8912990038480726,0.4534160183974906,-0.656824478175873,1.9997793850235313,1.9997793850235313,0.7753504119585471,1.2221473184036893,1.2221473184036893,1.0990359686772833,1.0,0.11236984904333269,4.605514774376284,4.605514774376284
211,2022-02-02,2,0.7574678571428571,1.4495285714285715,1.4495285714285715,0,2022,2,33,1.5025860124568426,-0.9063582325630019,0.42251006409939096,-0.7257722526954163,2.002550525752529,2.002550525752529,0.8036262307799148,1.223087650948469,1.223087650948469,1.1230405210396377,1.0,0.033823410023062266,4.519651468120303,4.519651468120303
212,2022-02-03,9,0.7730035714285715,1.4445714285714284,1.4445714285714284,0,2022,2,34,1.5047922968989793,-0.9203461835691594,0.391104720490156,-0.7938621946185052,1.9984222526754714,1.9984222526754714,0.8208243653123519,1.221686379394233,1.221686379394233,1.1373122089802907,1.0,-0.03109440191355663,4.435765386050694,4.435765386050694
213,2022-02-04,3,0.7712,1.4464857142857144,1.4464857142857144,0,2022,2,35,1.5069927666453018,-0.9332463236906265,0.3592371073788595,-0.8610138244676506,1.999280679665052,1.999280679665052,0.8200596149055396,1.2219779694847115,1.2219779694847115,1.1366827517329887,1.0,-0.021063231311793808,4.414083344317383,4.414083344317383
214,2022-02-05,5,0.7684535714285714,1.45,1.45,0,2022,2,36,1.5091874573283186,-0.9450434054986765,0.32694489095788626,-0.9271477718111854,2.0029250686374054,2.0029250686374054,0.8172753024750385,1.2232146559835184,1.2232146559835184,1.134386984326064,1.0,-0.1527727411863067,4.250442470546002,4.250442470546002
215,2022-02-06,10,0.7907821428571429,1.4466142857142859,1.4466142857142859,0,2022,2,37,1.5113764042386038,-0.9557234853335996,0.2942662392830627,-0.9921858690758054,2.0007429692302447,2.0007429692302447,0.8394341838288872,1.2224744232226572,1.2224744232226572,1.1524842200635042,1.0,0.06752984762913916,4.457771960616002,4.457771960616002
216,2022-02-07,2,0.8101285714285714,1.4437999999999998,1.4437999999999998,0,2022,2,38,1.5135596423292546,-0.9652739397855301,0.26123977716060154,-1.0560512439373928,1.9972384526638742,1.9972384526638742,0.8600836154898286,1.2212840841410817,1.2212840841410817,1.16899824126746,1.0,-0.07543567708156858,4.300380668687531,4.300380668687531
217,2022-02-08,8,0.8539428571428571,1.4529142857142858,1.4529142857142858,0,2022,2,39,1.5157372062202792,-0.9736834806147904,0.22790454049418826,-1.118668410180903,2.0052265890484136,2.0052265890484136,0.9051355691161354,1.223994622887075,1.223994622887075,1.203903269084597,1.0,0.04458675958254128,4.428887652684041,4.428887652684041
218,2022-02-10,8,0.8480249999999999,1.4522857142857144,1.4522857142857144,0,2022,2,41,1.5179091302029102,-0.9870414227570223,0.1604656653673708,-1.2398636360844772,2.0070382343271977,2.0070382343271977,0.9018833434582175,1.224608014718498,1.224608014718498,1.2014336426150987,1.0,0.058546867561182596,4.38256583705545,4.38256583705545
219,2022-02-11,-3,0.8467178571428571,1.4592428571428573,1.4592428571428573,0,2022,2,42,1.5200754482438446,-0.9919740355383321,0.12644173685059817,-1.2982984480316007,2.0146083983062635,2.0146083983062635,0.9004203941962793,1.2271658151835982,1.2271658151835982,1.2003202362326635,1.0,0.12149804222159133,4.419910317865897,4.419910317865897
220,2022-02-12,4,0.8251642857142857,1.4446142857142856,1.4446142857142856,0,2022,2,43,1.522236193989421,-0.9957341762950345,0.09226835946330202,-1.3551987252475985,2.001975603774924,2.001975603774924,0.8787638036401884,1.2228926575623187,1.2228926575623187,1.1836547499450398,1.0,0.07396344176073648,4.325147680633717,4.325147680633717
221,2022-02-13,8,0.8340285714285713,1.4435,1.4435,0,2022,2,44,1.5243914007697241,-0.9983174006972503,0.05798592471527747,-1.4104972139729592,1.9971584642790707,1.9971584642790707,0.886352899896412,1.2212568937456563,1.2212568937456563,1.1895341961722656,1.0,-0.044751886774081415,4.185181996927085,4.185181996927085
222,2022-02-14,5,0.8303607142857142,1.4500571428571427,1.4500571428571427,0,2022,2,45,1.5265411016026262,-0.9997206554812483,0.023634953017580465,-1.4641285536955018,2.002105833741339,2.002105833741339,0.883112308763931,1.2229368313657034,1.2229368313657034,1.187028877000999,1.0,-0.0702539536603142,4.134188579461264,4.134188579461264
223,2022-02-15,2,0.8136285714285714,1.4519428571428572,1.4519428571428572,0,2022,2,46,1.5286853291977582,-0.9999422820582765,-0.010743954210909479,-1.5160293544037788,2.005826869289057,2.005826869289057,0.866203133980923,1.2241979220598063,1.2241979220598063,1.1738288144368758,1.0,0.12702820088312,4.295725589375671,4.295725589375671
224,2022-02-16,7,0.8057892857142857,1.447185714285714,1.447185714285714,0,2022,2,47,1.5308241159604243,-0.9989820184749449,-0.04511016253267988,-1.5661382715114374,2.0021999331699933,2.0021999331699933,0.8573622415082663,1.2229687481561218,1.2229687481561218,1.1668408352158923,1.0,0.14615303712989117,4.283717600706611,4.283717600706611
225,2022-02-17,9,0.7946857142857143,1.4519285714285712,1.4519285714285712,0,2022,2,48,1.532957493995447,-0.9968409997228433,-0.0794230525197957,-1.6143960783639586,2.005705643412626,2.005705643412626,0.8457233561254667,1.2241568704002448,1.2241568704002448,1.157549181838677,1.0,-0.027511835342167213,4.079953671710222,4.079953671710222
226,2022-02-18,5,0.7869785714285714,1.5810714285714285,1.5810714285714285,0,2022,2,49,1.5350854951109563,-0.9935217563970288,-0.11364206776437592,-1.6607457362421072,2.1358299304882866,2.1358299304882866,0.8373277621947464,1.2669861485242484,1.2669861485242484,1.1507808304833669,1.0,0.001954529239125591,4.124434135236643,4.124434135236643
227,2022-02-19,3,0.7821392857142857,1.7153142857142856,1.7153142857142856,0,2022,2,50,1.537208150822114,-0.9890282117049672,-0.14772676281457733,-1.7051324617793169,2.3085570589909636,2.3085570589909636,0.8319857051938537,1.3202571653703818,1.3202571653703818,1.1464450604097864,1.0,0.05580914779108517,4.207153293503709,4.207153293503709
228,2022-02-20,6,0.7982071428571429,1.8389428571428572,1.8389428571428572,0,2022,2,51,1.5393254923547817,-0.9833656768294662,-0.18163685097943635,-1.7475037917133536,2.4830693670384547,2.4830693670384547,0.8477346398101019,1.3703282568217667,1.3703282568217667,1.1591623960067443,1.0,0.13901343506595576,4.334077684392572,4.334077684392572
229,2022-02-21,10,0.8079607142857144,1.9395285714285715,1.9395285714285715,0,2022,2,52,1.5414375506491305,-0.9765408446510766,-0.21533225194606107,-1.7878096448957064,2.631856633503271,2.631856633503271,0.8584132710246891,1.4103289041403386,1.4103289041403386,1.1676747292212248,1.0,-0.10287940603738169,4.122656955525459,4.122656955525459
230,2022-02-22,6,0.8494642857142857,2.0549,2.0549,0,2022,2,53,1.5435443563631934,-0.968561781837388,-0.2487731391528918,-1.8260023814854196,2.7877073242662793,2.7877073242662793,0.9005619798111781,1.4498145739932813,1.4498145739932813,1.2004280605411919,1.0,-0.054023115785138756,4.2267626843698185,4.2267626843698185
231,2022-02-23,3,0.886275,2.1706142857142856,2.1706142857142856,0,2022,2,54,1.5456459398763616,-0.9594379193085619,-0.28191998686304137,-1.862036859257405,2.9462411156140793,2.9462411156140793,0.9398600329925582,1.4876614707178966,1.4876614707178966,1.2298038431508547,1.0,-0.03988038002323534,4.292212444093175,4.292212444093175
232,2022-02-24,1,0.8918821428571428,2.2922714285714285,2.2922714285714285,0,2022,2,55,1.5477423312928273,-0.9491800410903773,-0.31473361688206986,-1.8958704869586709,3.1121138990837007,3.1121138990837007,0.9478177867870006,1.5249714058507449,1.5249714058507449,1.235621484899635,1.0,0.24162079141472406,4.602020769978596,4.602020769978596
233,2022-02-25,5,0.9270607142857142,2.284671428571429,2.284671428571429,0,2022,2,56,1.549833560444971,-0.9378002715679613,-0.3471752448649789,-1.9274632746494103,3.150511411071743,3.150511411071743,0.9834885306098862,1.5332959709577851,1.5332959709577851,1.261178085940532,1.0,0.08955779432942658,4.470133774348009,4.470133774348009
234,2022-02-26,4,0.9561571428571429,2.2751285714285716,2.2751285714285716,0,2022,2,57,1.5519196568966982,-0.9253120611552696,-0.379206526157695,-1.9567778809694472,3.1493840572857823,3.1493840572857823,1.0146815349641154,1.5330531735342738,1.5330531735342738,1.2828518471146948,1.0,0.04200380679615461,4.431439543857097,4.431439543857097
235,2022-02-27,3,0.9699571428571429,2.2779285714285713,2.2779285714285713,0,2022,2,58,1.5540006499467225,-0.9117301703972576,-0.41078960111885454,-1.9837796572741682,3.148705328108893,3.148705328108893,1.0303499746645828,1.5329069493519407,1.5329069493519407,1.2935099701089277,1.0,0.054015742805514626,4.442543483576022,4.442543483576022
236,2022-02-28,7,0.9800035714285714,2.2931999999999997,2.2931999999999997,0,2022,2,59,1.5560765686317999,-0.8970706525235309,-0.44188713986832256,-2.0084366885877802,3.1639662930657786,3.1639662930657786,1.041337175010255,1.536186279318637,1.536186279318637,1.3008948954837074,1.0,-0.03382576927963366,4.35511362986062,4.35511362986062
237,2022-03-01,-1,0.9917964285714286,2.3004142857142855,2.3004142857142855,0,2022,3,60,1.5581474417299104,-0.8813508344740955,-0.47246238640955923,-2.0307198313254817,3.175927553824875,3.175927553824875,1.0537824416886845,1.5387442299422764,1.5387442299422764,1.309172874076318,1.0,-0.032481660007695194,4.358222970078069,4.358222970078069
238,2022-03-02,1,1.0334142857142856,2.302814285714286,2.302814285714286,0,2022,3,61,1.5602132977633958,-0.8645892964196353,-0.5024792020736779,-2.05060274773997,3.181791798036175,3.181791798036175,1.0961390558560868,1.539994381283693,1.539994381283693,1.3366739913113554,1.0,-0.027939209554248612,4.38364108693421,4.38364108693421
239,2022-03-03,2,1.044717857142857,2.3015142857142856,2.3015142857142856,0,2022,3,62,1.562274165002043,-0.8468058498005255,-0.5319021082338456,-2.068061937051557,3.181831164928563,3.181831164928563,1.1099456679943815,1.540002764876869,1.540002764876869,1.3454203332334946,1.0,-0.1992055907804594,4.214460703806169,4.214460703806169
240,2022-03-04,3,1.101992857142857,2.2924714285714285,2.2924714285714285,0,2022,3,63,1.564330071466126,-0.8280215139105327,-0.5606963282395467,-2.0830767632251193,3.172615306416609,3.172615306416609,1.1680694890236307,1.5380369761328065,1.5380369761328065,1.3811227180730459,1.0,0.03351511044581351,4.475466494505232,4.475466494505232
241,2022-03-05,6,1.1654857142857142,2.3000000000000003,2.3000000000000003,0,2022,3,64,1.5663810449293978,-0.8082584910528855,-0.5888278285211329,-2.0956294793610275,3.177364350381051,3.177364350381051,1.2349853923216847,1.5390507679785308,1.5390507679785308,1.4201149252906433,1.0,-0.1166086839656768,4.361123314552382,4.361123314552382
242,2022-03-06,7,1.2118749999999998,2.3047714285714287,2.3047714285714287,0,2022,3,65,1.5684271129220408,-0.7875401402980757,-0.6162633588160887,-2.1057052486712466,3.1835630024664408,3.1835630024664408,1.2853661633989026,1.5403714629332825,1.5403714629332825,1.4480865276587747,1.0,0.059220997364784624,4.5632534765432595,4.5632534765432595
243,2022-03-07,5,1.2046428571428571,2.3282142857142856,2.3282142857142856,0,2022,3,66,1.570468302733567,-0.7658909498744092,-0.6429704914694572,-2.1132921620157994,3.2090718063709853,3.2090718063709853,1.2811455099970763,1.5457762254228595,1.5457762254228595,1.4457868003058154,1.0,-0.18571013034845826,4.319675117105884,4.319675117105884
244,2022-03-08,3,1.225217857142857,2.3277428571428573,2.3277428571428573,0,2022,3,67,1.5725046414156814,-0.7433365082239402,-0.6689176597619771,-2.118381251978876,3.215928809618681,3.215928809618681,1.301498623506977,1.5472208491416386,1.5472208491416386,1.4568051773342785,1.0,0.1157049873323016,4.633045029234462,4.633045029234462
245,2022-03-09,4,1.2404678571428571,2.317214285714286,2.317214285714286,0,2022,3,68,1.574536155785096,-0.7199034737579958,-0.694074195220634,-2.120966503467945,3.2073146085388093,3.2073146085388093,1.317928614130899,1.5454054627172302,1.5454054627172302,1.4655697937013379,1.0,-0.08521146944584283,4.439816691023849,4.439816691023849
246,2022-03-10,13,1.2786964285714286,2.3205428571428572,2.3205428571428572,0,2022,3,69,1.5765628724263072,-0.6956195433480458,-0.7184103638675157,-2.1210448608233423,3.207498266111803,3.207498266111803,1.3571458724765986,1.5454442245177324,1.5454442245177324,1.4860350689552815,1.0,-0.1679611522540837,4.379558583233567,4.379558583233567
247,2022-03-11,5,1.3297357142857142,2.322085714285714,2.322085714285714,0,2022,3,70,1.5785848176943276,-0.670513419589151,-0.7418974013641395,-2.118616231429936,3.209100134590412,3.209100134590412,1.4105037881768228,1.5457822007104745,1.5457822007104745,1.5128921186716122,1.0,-0.1534545201010331,4.424496501260413,4.424496501260413
248,2022-03-12,9,1.3679285714285714,2.299928571428571,2.299928571428571,0,2022,3,71,1.580602017717378,-0.6446147768746913,-0.7645075470097022,-2.1136834858265905,3.1876893431021665,3.1876893431021665,1.4518708689733117,1.5412490318519658,1.5412490318519658,1.5329699800575716,1.0,-0.20526232292645072,4.392716963787169,4.392716963787169
249,2022-03-13,13,1.4285464285714284,2.2895,2.2895,0,2022,3,72,1.5826144983995447,-0.6179542263224685,-0.7862140765530717,-2.1062524543133105,3.1708644064113174,3.1708644064113174,1.5149626882585012,1.5376627781423726,1.5376627781423726,1.5624139313106895,1.0,0.038552115003916004,4.668117095699867,4.668117095699867
